sales_id,order_id,date_key,product_id,region_id,quantity,unit_price,revenue,discount_pct,customer_segment,sales_channel
346,ORD-100346,20230329,2,2,6,79.0,474.0,0.0,Home Office,In-Store
347,ORD-100347,20231220,9,2,3,220.0,699.6,0.0,Consumer,In-Store
348,ORD-100348,20230224,15,2,1,55.0,55.0,0.0,Home Office,In-Store
349,ORD-100349,20230926,2,3,1,79.0,59.72,0.1,Corporate,In-Store
350,ORD-100350,20230424,7,1,3,85.0,242.25,0.05,Consumer,Online
351,ORD-100351,20230917,2,1,1,79.0,63.04,0.05,Home Office,Online
352,ORD-100352,20230628,9,2,4,220.0,792.0,0.1,Home Office,Online
353,ORD-100353,20230501,8,4,1,25.0,25.0,0.0,Corporate,Online
354,ORD-100354,20230330,4,1,2,350.0,630.0,0.1,Home Office,Online
355,ORD-100355,20230421,1,1,2,1100.0,1980.0,0.1,Corporate,In-Store
356,ORD-100356,20231016,5,3,1,95.0,95.0,0.0,Corporate,In-Store
357,ORD-100357,20231118,15,4,1,55.0,49.55,0.15,Corporate,Online
358,ORD-100358,20230829,9,4,2,220.0,369.6,0.0,Corporate,In-Store
359,ORD-100359,20231030,7,3,1,85.0,85.0,0.0,Home Office,Online
360,ORD-100360,20230608,5,3,1,95.0,90.25,0.05,Consumer,Online
361,ORD-100361,20230703,15,1,3,55.0,138.6,0.0,Home Office,Online
362,ORD-100362,20231111,12,1,3,38.0,108.76,0.1,Corporate,In-Store
363,ORD-100363,20231025,14,3,2,120.0,228.0,0.05,Home Office,Online
364,ORD-100364,20230819,12,3,1,38.0,28.73,0.1,Home Office,Online
365,ORD-100365,20230614,10,3,1,65.0,61.75,0.05,Home Office,Online
366,ORD-100366,20230201,6,3,1,130.0,123.5,0.05,Corporate,Online
367,ORD-100367,20230902,15,1,6,55.0,277.2,0.0,Consumer,In-Store
368,ORD-100368,20230813,12,4,2,38.0,60.65,0.05,Home Office,Online
369,ORD-100369,20230706,12,2,1,38.0,30.32,0.05,Corporate,In-Store
370,ORD-100370,20230722,11,4,4,18.0,60.48,0.0,Home Office,Online
371,ORD-100371,20231120,11,1,2,18.0,38.16,0.0,Consumer,In-Store
372,ORD-100372,20230218,5,2,2,95.0,180.5,0.05,Corporate,In-Store
373,ORD-100373,20230510,6,2,1,130.0,130.0,0.0,Home Office,Online
374,ORD-100374,20230620,3,1,3,180.0,513.0,0.05,Home Office,Online
375,ORD-100375,20230629,9,2,2,220.0,396.0,0.1,Home Office,In-Store
376,ORD-100376,20230308,8,2,1,25.0,25.0,0.0,Consumer,In-Store
377,ORD-100377,20231014,6,2,2,130.0,260.0,0.0,Corporate,Online
378,ORD-100378,20231210,9,4,4,220.0,886.16,0.05,Home Office,Online
379,ORD-100379,20231127,14,1,1,120.0,127.2,0.0,Home Office,In-Store
380,ORD-100380,20230110,9,4,1,220.0,198.0,0.1,Consumer,Online
381,ORD-100381,20230616,1,4,2,1100.0,2200.0,0.0,Consumer,Online
382,ORD-100382,20230312,7,1,1,85.0,85.0,0.0,Corporate,Online
383,ORD-100383,20230927,11,3,1,18.0,14.36,0.05,Home Office,Online
384,ORD-100384,20231205,10,1,2,65.0,137.8,0.0,Home Office,Online
385,ORD-100385,20231102,3,3,1,180.0,190.8,0.0,Consumer,Online
386,ORD-100386,20231221,10,1,2,65.0,137.8,0.0,Consumer,In-Store
387,ORD-100387,20230123,15,2,4,55.0,209.0,0.05,Home Office,Online
388,ORD-100388,20230816,1,3,5,1100.0,4389.0,0.05,Home Office,In-Store
389,ORD-100389,20230430,11,4,1,18.0,18.0,0.0,Corporate,In-Store
390,ORD-100390,20230410,9,2,4,220.0,792.0,0.1,Home Office,In-Store
391,ORD-100391,20230825,6,1,4,130.0,436.8,0.0,Corporate,In-Store
392,ORD-100392,20230324,11,2,3,18.0,54.0,0.0,Home Office,Online
393,ORD-100393,20230509,9,2,2,220.0,440.0,0.0,Corporate,In-Store
394,ORD-100394,20231023,10,4,1,65.0,65.0,0.0,Home Office,Online
395,ORD-100395,20230526,1,3,3,1100.0,3300.0,0.0,Consumer,In-Store
396,ORD-100396,20230805,3,2,2,180.0,302.4,0.0,Corporate,Online
397,ORD-100397,20230424,15,1,3,55.0,165.0,0.0,Corporate,Online
398,ORD-100398,20230801,7,3,3,85.0,182.07,0.15,Home Office,In-Store
399,ORD-100399,20230501,2,1,3,79.0,225.15,0.05,Consumer,In-Store
400,ORD-100400,20230425,4,1,1,350.0,315.0,0.1,Consumer,In-Store
401,ORD-100401,20230316,3,2,1,180.0,180.0,0.0,Corporate,In-Store
402,ORD-100402,20231223,1,3,1,1100.0,1049.4,0.1,Home Office,In-Store
403,ORD-100403,20230818,3,3,4,180.0,574.56,0.05,Consumer,Online
404,ORD-100404,20230512,8,2,1,25.0,23.75,0.05,Consumer,In-Store
405,ORD-100405,20230226,15,3,2,55.0,104.5,0.05,Consumer,In-Store
406,ORD-100406,20230304,7,1,2,85.0,144.5,0.15,Corporate,In-Store
407,ORD-100407,20230202,2,3,1,79.0,79.0,0.0,Corporate,Online
408,ORD-100408,20231120,2,2,3,79.0,251.22,0.0,Consumer,Online
409,ORD-100409,20230530,9,4,5,220.0,1100.0,0.0,Home Office,In-Store
410,ORD-100410,20230504,6,1,6,130.0,702.0,0.1,Consumer,Online
411,ORD-100411,20230903,8,4,2,25.0,39.9,0.05,Home Office,Online
412,ORD-100412,20230702,2,3,1,79.0,59.72,0.1,Home Office,In-Store
413,ORD-100413,20230711,11,3,1,18.0,15.12,0.0,Consumer,In-Store
414,ORD-100414,20230204,4,2,1,350.0,315.0,0.1,Home Office,Online
415,ORD-100415,20231025,8,2,2,25.0,50.0,0.0,Corporate,Online
416,ORD-100416,20230123,9,3,5,220.0,1100.0,0.0,Corporate,Online
417,ORD-100417,20231217,15,4,1,55.0,52.47,0.1,Home Office,In-Store
418,ORD-100418,20231120,2,4,2,79.0,150.73,0.1,Consumer,Online
419,ORD-100419,20230823,12,4,4,38.0,127.68,0.0,Consumer,Online
420,ORD-100420,20230411,2,2,1,79.0,75.05,0.05,Corporate,In-Store
421,ORD-100421,20231006,6,4,3,130.0,351.0,0.1,Consumer,Online
422,ORD-100422,20230527,2,4,5,79.0,395.0,0.0,Consumer,In-Store
423,ORD-100423,20230520,9,4,1,220.0,220.0,0.0,Corporate,In-Store
424,ORD-100424,20230729,6,1,2,130.0,218.4,0.0,Corporate,In-Store
425,ORD-100425,20230406,1,1,6,1100.0,6600.0,0.0,Corporate,In-Store
426,ORD-100426,20230923,15,2,1,55.0,46.2,0.0,Consumer,In-Store
427,ORD-100427,20230210,7,1,3,85.0,255.0,0.0,Consumer,In-Store
428,ORD-100428,20230614,9,3,1,220.0,220.0,0.0,Corporate,In-Store
429,ORD-100429,20230606,11,2,1,18.0,15.3,0.15,Home Office,In-Store
430,ORD-100430,20230327,1,3,6,1100.0,6600.0,0.0,Corporate,In-Store
431,ORD-100431,20230122,2,1,1,79.0,79.0,0.0,Corporate,In-Store
432,ORD-100432,20230521,10,1,2,65.0,110.5,0.15,Consumer,Online
433,ORD-100433,20231210,11,3,1,18.0,18.13,0.05,Corporate,Online
434,ORD-100434,20230116,8,2,1,25.0,22.5,0.1,Home Office,In-Store
435,ORD-100435,20230118,7,1,2,85.0,170.0,0.0,Consumer,In-Store
436,ORD-100436,20230705,11,3,3,18.0,45.36,0.0,Home Office,Online
437,ORD-100437,20231106,7,2,1,85.0,90.1,0.0,Corporate,In-Store
438,ORD-100438,20230710,11,1,2,18.0,30.24,0.0,Consumer,Online
439,ORD-100439,20230929,1,1,6,1100.0,4989.6,0.1,Corporate,In-Store
440,ORD-100440,20230501,14,2,1,120.0,120.0,0.0,Home Office,Online
441,ORD-100441,20230913,7,4,1,85.0,71.4,0.0,Home Office,Online
442,ORD-100442,20230515,2,2,3,79.0,237.0,0.0,Home Office,In-Store
443,ORD-100443,20230410,6,2,2,130.0,234.0,0.1,Home Office,In-Store
444,ORD-100444,20230413,13,4,4,45.0,180.0,0.0,Consumer,In-Store
445,ORD-100445,20230315,10,2,1,65.0,58.5,0.1,Consumer,In-Store
446,ORD-100446,20231208,1,4,2,1100.0,2215.4,0.05,Consumer,In-Store
447,ORD-100447,20230623,9,4,3,220.0,627.0,0.05,Home Office,Online
448,ORD-100448,20230705,1,3,1,1100.0,877.8,0.05,Consumer,Online
449,ORD-100449,20230313,8,3,1,25.0,25.0,0.0,Corporate,Online
450,ORD-100450,20230704,10,1,1,65.0,54.6,0.0,Corporate,In-Store
451,ORD-100451,20231010,14,3,2,120.0,240.0,0.0,Consumer,Online
452,ORD-100452,20230608,6,4,3,130.0,390.0,0.0,Home Office,In-Store
453,ORD-100453,20230927,2,1,3,79.0,189.13,0.05,Corporate,Online
454,ORD-100454,20230321,4,1,1,350.0,297.5,0.15,Consumer,In-Store
455,ORD-100455,20230812,5,4,3,95.0,239.4,0.0,Consumer,Online
456,ORD-100456,20230308,3,1,3,180.0,513.0,0.05,Consumer,Online
457,ORD-100457,20230923,9,3,1,220.0,157.08,0.15,Consumer,Online
458,ORD-100458,20230608,11,2,6,18.0,102.6,0.05,Corporate,In-Store
459,ORD-100459,20230210,8,3,4,25.0,95.0,0.05,Home Office,In-Store
460,ORD-100460,20230306,2,2,5,79.0,395.0,0.0,Home Office,Online
461,ORD-100461,20230919,6,2,2,130.0,207.48,0.05,Home Office,Online
462,ORD-100462,20230329,14,1,1,120.0,120.0,0.0,Home Office,In-Store
463,ORD-100463,20231016,12,3,1,38.0,34.2,0.1,Consumer,Online
464,ORD-100464,20230125,12,4,5,38.0,190.0,0.0,Home Office,In-Store
465,ORD-100465,20231130,11,2,4,18.0,72.5,0.05,Home Office,In-Store
466,ORD-100466,20231113,11,3,1,18.0,19.08,0.0,Corporate,In-Store
467,ORD-100467,20231116,15,4,1,55.0,58.3,0.0,Consumer,In-Store
468,ORD-100468,20230602,2,3,4,79.0,316.0,0.0,Home Office,Online
469,ORD-100469,20230322,8,4,3,25.0,75.0,0.0,Corporate,In-Store
470,ORD-100470,20230415,9,3,1,220.0,209.0,0.05,Consumer,In-Store
471,ORD-100471,20230613,10,4,3,65.0,185.25,0.05,Corporate,In-Store
472,ORD-100472,20230308,2,2,1,79.0,79.0,0.0,Home Office,Online
473,ORD-100473,20230613,10,4,1,65.0,65.0,0.0,Consumer,In-Store
474,ORD-100474,20230819,11,1,2,18.0,28.73,0.05,Consumer,Online
475,ORD-100475,20230528,9,1,2,220.0,396.0,0.1,Home Office,In-Store
476,ORD-100476,20230529,8,1,3,25.0,75.0,0.0,Consumer,In-Store
477,ORD-100477,20231023,11,1,5,18.0,90.0,0.0,Consumer,Online
478,ORD-100478,20230915,5,1,1,95.0,71.82,0.1,Corporate,In-Store
479,ORD-100479,20230912,15,2,2,55.0,87.78,0.05,Corporate,In-Store
480,ORD-100480,20230504,12,3,2,38.0,76.0,0.0,Corporate,Online
481,ORD-100481,20230126,10,1,3,65.0,195.0,0.0,Home Office,In-Store
482,ORD-100482,20230527,11,1,2,18.0,36.0,0.0,Consumer,In-Store
483,ORD-100483,20230324,9,1,2,220.0,418.0,0.05,Corporate,In-Store
484,ORD-100484,20230707,8,3,3,25.0,56.7,0.1,Consumer,Online
485,ORD-100485,20230705,4,4,2,350.0,588.0,0.0,Consumer,In-Store
486,ORD-100486,20230916,1,2,4,1100.0,3511.2,0.05,Home Office,In-Store
487,ORD-100487,20231116,11,3,2,18.0,38.16,0.0,Consumer,Online
488,ORD-100488,20230219,5,2,1,95.0,95.0,0.0,Corporate,In-Store
489,ORD-100489,20230315,9,3,6,220.0,1188.0,0.1,Home Office,In-Store
490,ORD-100490,20230914,9,2,3,220.0,498.96,0.1,Consumer,Online
491,ORD-100491,20230620,2,2,4,79.0,316.0,0.0,Home Office,In-Store
492,ORD-100492,20230318,8,3,1,25.0,25.0,0.0,Home Office,Online
493,ORD-100493,20230611,5,1,1,95.0,85.5,0.1,Consumer,In-Store
494,ORD-100494,20231112,4,3,1,350.0,333.9,0.1,Corporate,In-Store
495,ORD-100495,20230918,4,2,4,350.0,1058.4,0.1,Corporate,In-Store
496,ORD-100496,20230912,3,4,2,180.0,302.4,0.0,Corporate,Online
497,ORD-100497,20230802,2,1,3,79.0,199.08,0.0,Home Office,Online
498,ORD-100498,20231102,7,3,3,85.0,270.3,0.0,Home Office,Online
499,ORD-100499,20230127,9,1,3,220.0,627.0,0.05,Consumer,In-Store
500,ORD-100500,20230317,14,1,1,120.0,120.0,0.0,Consumer,Online
501,ORD-100501,20231004,4,1,5,350.0,1750.0,0.0,Consumer,Online
502,ORD-100502,20230814,4,3,2,350.0,558.6,0.05,Consumer,In-Store
503,ORD-100503,20231220,1,2,1,1100.0,1166.0,0.0,Home Office,In-Store
504,ORD-100504,20230201,13,1,2,45.0,90.0,0.0,Home Office,Online
505,ORD-100505,20231015,6,4,1,130.0,123.5,0.05,Home Office,In-Store
506,ORD-100506,20230927,15,3,5,55.0,231.0,0.0,Consumer,In-Store
507,ORD-100507,20230930,7,1,3,85.0,182.07,0.15,Corporate,In-Store
508,ORD-100508,20231109,4,3,1,350.0,352.45,0.05,Consumer,In-Store
509,ORD-100509,20231013,7,4,3,85.0,255.0,0.0,Corporate,In-Store
510,ORD-100510,20231227,2,1,1,79.0,83.74,0.0,Home Office,In-Store
511,ORD-100511,20230612,12,3,2,38.0,76.0,0.0,Home Office,In-Store
512,ORD-100512,20230528,12,3,1,38.0,36.1,0.05,Home Office,In-Store
513,ORD-100513,20230731,8,1,2,25.0,42.0,0.0,Consumer,In-Store
514,ORD-100514,20230122,2,4,4,79.0,300.2,0.05,Home Office,Online
515,ORD-100515,20230621,7,2,3,85.0,255.0,0.0,Corporate,In-Store
516,ORD-100516,20230420,1,3,4,1100.0,4400.0,0.0,Home Office,In-Store
517,ORD-100517,20231015,1,4,1,1100.0,1100.0,0.0,Consumer,Online
518,ORD-100518,20231112,2,2,3,79.0,251.22,0.0,Consumer,Online
519,ORD-100519,20230126,3,4,4,180.0,648.0,0.1,Home Office,Online
520,ORD-100520,20231123,3,2,6,180.0,1087.56,0.05,Consumer,In-Store
521,ORD-100521,20230619,1,1,2,1100.0,1980.0,0.1,Consumer,Online
522,ORD-100522,20230130,8,2,1,25.0,23.75,0.05,Consumer,In-Store
523,ORD-100523,20231201,11,2,3,18.0,48.65,0.15,Corporate,In-Store
524,ORD-100524,20231130,3,3,1,180.0,171.72,0.1,Corporate,In-Store
525,ORD-100525,20230527,8,3,4,25.0,100.0,0.0,Consumer,Online
526,ORD-100526,20231001,13,3,1,45.0,42.75,0.05,Consumer,Online
527,ORD-100527,20230806,11,2,4,18.0,54.43,0.1,Consumer,In-Store
528,ORD-100528,20230911,4,4,1,350.0,294.0,0.0,Home Office,In-Store
529,ORD-100529,20230120,3,4,3,180.0,540.0,0.0,Home Office,Online
530,ORD-100530,20230621,7,3,1,85.0,76.5,0.1,Home Office,In-Store
531,ORD-100531,20230310,11,3,6,18.0,108.0,0.0,Corporate,In-Store
532,ORD-100532,20230409,15,3,3,55.0,165.0,0.0,Corporate,Online
533,ORD-100533,20230823,12,2,1,38.0,31.92,0.0,Consumer,Online
534,ORD-100534,20230622,8,3,3,25.0,67.5,0.1,Home Office,Online
535,ORD-100535,20230331,1,3,1,1100.0,990.0,0.1,Home Office,In-Store
536,ORD-100536,20230807,11,3,3,18.0,45.36,0.0,Consumer,In-Store
537,ORD-100537,20231209,7,4,2,85.0,180.2,0.0,Consumer,In-Store
538,ORD-100538,20230601,8,4,1,25.0,25.0,0.0,Corporate,In-Store
539,ORD-100539,20230501,10,4,1,65.0,65.0,0.0,Corporate,In-Store
540,ORD-100540,20230604,2,2,2,79.0,150.1,0.05,Home Office,Online
541,ORD-100541,20230514,9,3,2,220.0,396.0,0.1,Home Office,Online
542,ORD-100542,20230201,7,4,3,85.0,255.0,0.0,Corporate,In-Store
543,ORD-100543,20230323,10,2,3,65.0,195.0,0.0,Home Office,In-Store
544,ORD-100544,20231220,2,4,1,79.0,75.37,0.1,Corporate,In-Store
545,ORD-100545,20231111,4,3,3,350.0,1113.0,0.0,Consumer,In-Store
546,ORD-100546,20230320,5,1,1,95.0,95.0,0.0,Home Office,In-Store
547,ORD-100547,20230830,9,4,4,220.0,702.24,0.05,Corporate,Online
548,ORD-100548,20230507,11,3,1,18.0,16.2,0.1,Home Office,Online
549,ORD-100549,20230927,10,3,1,65.0,54.6,0.0,Home Office,In-Store
550,ORD-100550,20230204,7,4,2,85.0,170.0,0.0,Consumer,Online
551,ORD-100551,20231021,15,1,2,55.0,110.0,0.0,Consumer,In-Store
552,ORD-100552,20230924,10,4,1,65.0,49.14,0.1,Home Office,Online
553,ORD-100553,20231026,5,4,3,95.0,256.5,0.1,Home Office,In-Store
554,ORD-100554,20230129,1,4,3,1100.0,3300.0,0.0,Home Office,In-Store
555,ORD-100555,20230822,11,2,4,18.0,60.48,0.0,Home Office,In-Store
556,ORD-100556,20231211,10,3,1,65.0,68.9,0.0,Home Office,Online
557,ORD-100557,20230722,1,2,1,1100.0,877.8,0.05,Consumer,Online
558,ORD-100558,20231024,5,2,3,95.0,285.0,0.0,Corporate,In-Store
559,ORD-100559,20231225,13,4,3,45.0,135.95,0.05,Consumer,Online
560,ORD-100560,20230830,13,1,1,45.0,37.8,0.0,Corporate,Online
561,ORD-100561,20230311,11,1,2,18.0,30.6,0.15,Home Office,In-Store
562,ORD-100562,20230713,12,3,1,38.0,28.73,0.1,Corporate,In-Store
563,ORD-100563,20230712,9,1,1,220.0,166.32,0.1,Home Office,Online
564,ORD-100564,20231201,9,4,4,220.0,886.16,0.05,Consumer,Online
565,ORD-100565,20231003,8,2,1,25.0,25.0,0.0,Consumer,Online
566,ORD-100566,20230102,11,3,5,18.0,90.0,0.0,Corporate,In-Store
567,ORD-100567,20231211,9,3,2,220.0,443.08,0.05,Corporate,In-Store
568,ORD-100568,20230428,3,3,1,180.0,180.0,0.0,Corporate,Online
569,ORD-100569,20230522,7,3,5,85.0,403.75,0.05,Home Office,Online
570,ORD-100570,20230117,11,3,3,18.0,54.0,0.0,Corporate,Online
571,ORD-100571,20230504,4,2,2,350.0,700.0,0.0,Consumer,Online
572,ORD-100572,20230817,2,1,6,79.0,398.16,0.0,Home Office,Online
573,ORD-100573,20230506,7,1,3,85.0,255.0,0.0,Corporate,In-Store
574,ORD-100574,20230430,3,3,1,180.0,180.0,0.0,Consumer,Online
575,ORD-100575,20230908,3,1,1,180.0,151.2,0.0,Home Office,In-Store
576,ORD-100576,20231023,11,3,2,18.0,36.0,0.0,Home Office,In-Store
577,ORD-100577,20230502,14,2,1,120.0,114.0,0.05,Consumer,Online
578,ORD-100578,20230731,2,2,2,79.0,119.45,0.1,Consumer,Online
579,ORD-100579,20231117,8,3,6,25.0,159.0,0.0,Home Office,In-Store
580,ORD-100580,20230131,4,2,2,350.0,700.0,0.0,Home Office,In-Store
581,ORD-100581,20230926,13,3,3,45.0,113.4,0.0,Corporate,In-Store
582,ORD-100582,20230318,11,4,4,18.0,72.0,0.0,Consumer,In-Store
583,ORD-100583,20230504,9,1,1,220.0,220.0,0.0,Corporate,Online
584,ORD-100584,20230818,9,3,1,220.0,184.8,0.0,Corporate,In-Store
585,ORD-100585,20231013,7,2,1,85.0,85.0,0.0,Corporate,Online
586,ORD-100586,20230511,11,1,1,18.0,18.0,0.0,Home Office,Online
587,ORD-100587,20230803,14,3,3,120.0,302.4,0.0,Home Office,Online
588,ORD-100588,20230127,9,1,3,220.0,594.0,0.1,Home Office,Online
589,ORD-100589,20230207,9,4,3,220.0,660.0,0.0,Home Office,Online
590,ORD-100590,20230903,13,1,2,45.0,75.6,0.0,Corporate,In-Store
591,ORD-100591,20230108,1,2,1,1100.0,1100.0,0.0,Consumer,Online
592,ORD-100592,20230923,8,1,1,25.0,19.95,0.05,Home Office,Online
593,ORD-100593,20230718,6,3,3,130.0,294.84,0.1,Corporate,In-Store
594,ORD-100594,20230714,10,2,3,65.0,163.8,0.0,Home Office,In-Store
595,ORD-100595,20230607,5,4,2,95.0,171.0,0.1,Home Office,In-Store
596,ORD-100596,20230827,11,4,5,18.0,75.6,0.0,Home Office,In-Store
597,ORD-100597,20230612,5,3,2,95.0,180.5,0.05,Corporate,In-Store
598,ORD-100598,20230124,10,3,2,65.0,130.0,0.0,Consumer,Online
599,ORD-100599,20230109,7,1,5,85.0,425.0,0.0,Home Office,In-Store
600,ORD-100600,20230601,2,1,3,79.0,225.15,0.05,Corporate,Online
601,ORD-100601,20230714,6,1,2,130.0,218.4,0.0,Consumer,In-Store
602,ORD-100602,20231009,10,3,2,65.0,130.0,0.0,Home Office,In-Store
603,ORD-100603,20230512,15,2,3,55.0,165.0,0.0,Corporate,In-Store
604,ORD-100604,20230824,7,1,2,85.0,121.38,0.15,Corporate,Online
605,ORD-100605,20230313,6,1,1,130.0,130.0,0.0,Corporate,Online
606,ORD-100606,20231031,2,1,3,79.0,237.0,0.0,Consumer,Online
607,ORD-100607,20230222,5,4,1,95.0,80.75,0.15,Consumer,Online
608,ORD-100608,20230731,5,4,3,95.0,215.46,0.1,Home Office,Online
609,ORD-100609,20230204,15,2,6,55.0,330.0,0.0,Consumer,Online
610,ORD-100610,20230916,6,2,2,130.0,218.4,0.0,Consumer,In-Store
611,ORD-100611,20231204,8,3,3,25.0,71.55,0.1,Consumer,In-Store
612,ORD-100612,20230107,7,2,1,85.0,85.0,0.0,Home Office,In-Store
613,ORD-100613,20231001,1,2,1,1100.0,935.0,0.15,Home Office,In-Store
614,ORD-100614,20230402,8,2,2,25.0,50.0,0.0,Consumer,Online
615,ORD-100615,20230504,7,3,2,85.0,170.0,0.0,Home Office,In-Store
616,ORD-100616,20230701,15,4,3,55.0,131.67,0.05,Corporate,Online
617,ORD-100617,20230715,9,1,2,220.0,369.6,0.0,Home Office,Online
618,ORD-100618,20231223,7,3,1,85.0,76.59,0.15,Home Office,Online
619,ORD-100619,20231221,13,3,2,45.0,85.86,0.1,Consumer,Online
620,ORD-100620,20230727,2,4,1,79.0,59.72,0.1,Home Office,In-Store
621,ORD-100621,20230129,4,4,5,350.0,1750.0,0.0,Home Office,Online
622,ORD-100622,20230212,7,4,2,85.0,153.0,0.1,Corporate,In-Store
623,ORD-100623,20231004,8,2,1,25.0,25.0,0.0,Home Office,Online
624,ORD-100624,20230428,11,2,2,18.0,36.0,0.0,Home Office,In-Store
625,ORD-100625,20230519,8,4,6,25.0,150.0,0.0,Consumer,In-Store
626,ORD-100626,20231006,11,4,2,18.0,30.6,0.15,Consumer,Online
627,ORD-100627,20230611,3,1,4,180.0,720.0,0.0,Consumer,Online
628,ORD-100628,20231231,11,4,1,18.0,17.17,0.1,Consumer,In-Store
629,ORD-100629,20230325,7,3,3,85.0,229.5,0.1,Home Office,In-Store
630,ORD-100630,20231213,1,2,3,1100.0,3323.1,0.05,Corporate,In-Store
631,ORD-100631,20230313,10,1,1,65.0,65.0,0.0,Home Office,Online
632,ORD-100632,20230912,11,1,1,18.0,12.85,0.15,Consumer,Online
633,ORD-100633,20230812,1,4,3,1100.0,2494.8,0.1,Consumer,In-Store
634,ORD-100634,20231106,5,1,3,95.0,271.89,0.1,Home Office,In-Store
635,ORD-100635,20230617,11,1,3,18.0,51.3,0.05,Corporate,In-Store
636,ORD-100636,20230909,9,4,4,220.0,702.24,0.05,Home Office,In-Store
637,ORD-100637,20230810,2,2,1,79.0,66.36,0.0,Home Office,In-Store
638,ORD-100638,20230213,7,1,2,85.0,170.0,0.0,Corporate,Online
639,ORD-100639,20230207,11,4,1,18.0,15.3,0.15,Consumer,In-Store
640,ORD-100640,20231231,8,2,1,25.0,26.5,0.0,Consumer,In-Store
641,ORD-100641,20230612,11,3,1,18.0,18.0,0.0,Consumer,Online
642,ORD-100642,20230607,7,2,1,85.0,85.0,0.0,Corporate,Online
643,ORD-100643,20230309,11,4,2,18.0,32.4,0.1,Corporate,In-Store
644,ORD-100644,20231013,5,2,1,95.0,90.25,0.05,Corporate,Online
645,ORD-100645,20230114,15,3,2,55.0,104.5,0.05,Home Office,Online
646,ORD-100646,20231102,2,4,2,79.0,167.48,0.0,Corporate,In-Store
647,ORD-100647,20230107,8,3,1,25.0,23.75,0.05,Corporate,Online
648,ORD-100648,20231008,4,3,4,350.0,1260.0,0.1,Home Office,Online
649,ORD-100649,20231217,8,3,1,25.0,25.18,0.05,Consumer,In-Store
650,ORD-100650,20230604,4,2,1,350.0,350.0,0.0,Consumer,Online
651,ORD-100651,20230327,9,1,3,220.0,660.0,0.0,Corporate,In-Store
652,ORD-100652,20230912,1,3,1,1100.0,924.0,0.0,Corporate,Online
653,ORD-100653,20231117,10,1,4,65.0,275.6,0.0,Home Office,Online
654,ORD-100654,20230823,4,3,1,350.0,294.0,0.0,Corporate,Online
655,ORD-100655,20230722,6,1,4,130.0,436.8,0.0,Home Office,In-Store
656,ORD-100656,20230618,11,4,2,18.0,32.4,0.1,Corporate,Online
657,ORD-100657,20230603,6,4,1,130.0,123.5,0.05,Home Office,Online
658,ORD-100658,20230903,8,2,3,25.0,59.85,0.05,Corporate,In-Store
659,ORD-100659,20230530,1,1,3,1100.0,3135.0,0.05,Home Office,In-Store
660,ORD-100660,20231022,15,4,5,55.0,261.25,0.05,Corporate,In-Store
661,ORD-100661,20230524,5,1,4,95.0,361.0,0.05,Corporate,In-Store
662,ORD-100662,20230207,1,2,5,1100.0,5500.0,0.0,Home Office,Online
663,ORD-100663,20231216,7,2,1,85.0,90.1,0.0,Consumer,In-Store
664,ORD-100664,20231229,6,1,3,130.0,413.4,0.0,Corporate,Online
665,ORD-100665,20230705,11,4,1,18.0,14.36,0.05,Home Office,In-Store
666,ORD-100666,20230504,7,4,1,85.0,80.75,0.05,Consumer,In-Store
667,ORD-100667,20230713,9,2,1,220.0,175.56,0.05,Home Office,In-Store
668,ORD-100668,20231026,10,2,3,65.0,195.0,0.0,Home Office,In-Store
669,ORD-100669,20231006,10,1,5,65.0,325.0,0.0,Corporate,Online
670,ORD-100670,20230225,6,1,1,130.0,130.0,0.0,Home Office,In-Store
671,ORD-100671,20230327,4,4,1,350.0,350.0,0.0,Consumer,In-Store
672,ORD-100672,20230614,5,1,1,95.0,95.0,0.0,Consumer,Online
673,ORD-100673,20230220,8,2,2,25.0,47.5,0.05,Home Office,Online
674,ORD-100674,20230817,1,2,6,1100.0,5544.0,0.0,Corporate,Online
675,ORD-100675,20230616,10,2,3,65.0,185.25,0.05,Consumer,In-Store
676,ORD-100676,20230803,8,4,1,25.0,21.0,0.0,Consumer,Online
677,ORD-100677,20230628,11,4,1,18.0,18.0,0.0,Corporate,Online
678,ORD-100678,20230924,1,2,3,1100.0,2772.0,0.0,Corporate,Online
679,ORD-100679,20230815,6,2,1,130.0,109.2,0.0,Corporate,Online
680,ORD-100680,20230603,9,4,4,220.0,880.0,0.0,Home Office,Online
681,ORD-100681,20230121,13,4,4,45.0,180.0,0.0,Consumer,Online
682,ORD-100682,20230505,6,2,1,130.0,130.0,0.0,Home Office,Online
683,ORD-100683,20230619,4,2,3,350.0,1050.0,0.0,Corporate,Online
684,ORD-100684,20230727,1,4,5,1100.0,4158.0,0.1,Consumer,In-Store
685,ORD-100685,20230722,15,3,6,55.0,277.2,0.0,Home Office,Online
686,ORD-100686,20230819,6,1,1,130.0,109.2,0.0,Corporate,Online
687,ORD-100687,20231227,9,4,2,220.0,466.4,0.0,Corporate,Online
688,ORD-100688,20231023,11,3,2,18.0,34.2,0.05,Home Office,Online
689,ORD-100689,20230707,4,2,5,350.0,1470.0,0.0,Corporate,Online
690,ORD-100690,20230515,7,4,3,85.0,255.0,0.0,Corporate,In-Store
691,ORD-100691,20231102,2,1,3,79.0,251.22,0.0,Corporate,Online
